mission_name,timestamp,BatteryStatus0_current_a,BatteryStatus0_current_average_a,BatteryStatus0_current_filtered_a,BatteryStatus0_discharged_mah,BatteryStatus0_remaining,BatteryStatus0_scale,BatteryStatus0_time_remaining_s,BatteryStatus0_voltage_filtered_v,BatteryStatus0_voltage_v,BatteryStatus1_current_average_a,BatteryStatus1_scale,SensorBaro0_pressure,SensorBaro0_temperature,SensorBaro1_pressure,SensorBaro1_temperature
10min_square_0,1970-01-01 00:16:26,20.389893,25.76892,27.089336,2087.7717,0.90160847,1.0231869,2772.2217,23.229845,23.3625,5.181667,1.28125,99567.39,56.48,99563.25,39.51
10min_square_0,1970-01-01 00:16:28,26.595947,25.78186,25.794512,2102.523,0.90093386,1.0241506,2767.4287,23.246069,23.238749,5.150701,1.28125,99561.61,56.539997,99560.08,39.51
10min_square_0,1970-01-01 00:16:30,26.66101,25.800804,25.995325,2117.9185,0.9002298,1.023892,2763.226,23.24611,23.23625,5.0995026,1.28125,99556.984,56.32,99552.086,39.46
10min_square_0,1970-01-01 00:16:32,25.720093,25.81434,26.18557,2132.494,0.8995637,1.0237882,2759.9373,23.24284,23.252499,5.0589104,1.28125,99557.875,56.3,99553.62,39.42
10min_square_0,1970-01-01 00:16:34,26.355713,25.825823,26.298815,2147.0903,0.89889663,1.0237496,2756.5317,23.240349,23.23625,5.018641,1.28125,99555.26,56.489998,99553.3,39.39
10min_square_0,1970-01-01 00:16:36,26.275635,25.846489,26.337942,2161.8113,0.8982246,1.0239244,2752.29,23.235073,23.234999,4.9786925,1.28125,99554.78,56.51,99554.12,39.36
10min_square_0,1970-01-01 00:16:38,26.26062,25.859911,26.333105,2176.439,0.89755666,1.0239878,2748.8215,23.23373,23.2325,4.9390616,1.28125,99560.945,56.329998,99560.336,39.35
10min_square_0,1970-01-01 00:16:40,27.14148,25.911226,27.157234,2191.639,0.89686406,1.0237064,2741.0862,23.215609,23.21,4.8997464,1.28125,99553.016,56.329998,99551.71,39.34
10min_square_0,1970-01-01 00:16:42,25.529907,25.907234,25.518627,2204.5654,0.8962735,1.0247917,2740.0425,23.239319,23.24625,4.860744,1.28125,99551.484,56.5,99546.51,39.3
10min_square_0,1970-01-01 00:16:44,23.95337,25.872353,24.677343,2218.4976,0.89563555,1.0251014,2742.11,23.257303,23.2775,4.8316965,1.28125,99549.94,56.5,99550.65,39.26
10min_square_0,1970-01-01 00:16:46,25.900269,25.839558,25.518139,2232.5327,0.8949939,1.0243881,2743.204,23.24879,23.23625,4.7836685,1.28125,99559.695,56.32,99554.766,39.23
10min_square_0,1970-01-01 00:16:48,27.006348,25.886414,27.30064,2248.3813,0.89427257,1.0237793,2735.8086,23.209597,23.20625,4.755081,1.28125,99561.79,56.36,99557.57,39.25
10min_square_0,1970-01-01 00:16:50,25.700073,25.912062,26.08256,2263.171,0.893599,1.0248564,2731.3223,23.220884,23.2325,4.707815,1.28125,99555.29,56.51,99555.03,39.26
10min_square_0,1970-01-01 00:16:52,26.27063,25.894964,25.873743,2277.4175,0.8929482,1.024706,2731.012,23.230675,23.22,4.6703405,1.28125,99556.94,56.469997,99555.266,39.26
10min_square_0,1970-01-01 00:16:54,25.334717,25.884073,25.546282,2290.252,0.8923627,1.0250254,2730.5642,23.233017,23.23625,4.6331644,1.28125,99560.734,56.289997,99557.82,39.26
10min_square_0,1970-01-01 00:16:56,26.645996,25.871487,26.020882,2306.01,0.8916443,1.0247425,2729.414,23.225405,23.207499,4.596284,1.28125,99566.336,56.39,99562.36,39.3
10min_square_0,1970-01-01 00:16:58,25.444824,25.875532,25.615587,2320.4888,0.8909848,1.0253221,2727.2224,23.223991,23.231249,4.5596976,1.28125,99563.97,56.52,99559.12,39.34
10min_square_0,1970-01-01 00:17:00,24.964355,25.850605,25.089306,2334.573,0.8903422,1.0255939,2727.9797,23.233423,23.2375,4.5234027,1.28125,99561.97,56.449997,99560.555,39.37
10min_square_0,1970-01-01 00:17:02,26.816162,25.8427,26.185486,2347.5066,0.88975286,1.024821,2726.6162,23.218628,23.19875,4.4873962,1.28125,99563.03,56.32,99560.516,39.399998
10min_square_0,1970-01-01 00:17:04,26.005371,25.873291,26.698927,2362.3562,0.8890778,1.024863,2721.503,23.202238,23.21,4.4516764,1.28125,99555.89,56.42,99553.375,39.41
10min_square_0,1970-01-01 00:17:06,26.961304,25.891481,26.632706,2377.0935,0.8884073,1.0250933,2717.3438,23.198833,23.1875,4.4162407,1.28125,99555.41,56.53,99552.016,39.41
10min_square_0,1970-01-01 00:17:08,25.895264,25.895592,25.903223,2392.3115,0.88771456,1.0257156,2715.0178,23.20616,23.207499,4.3810873,1.28125,99554.75,56.43,99549.53,39.41
10min_square_0,1970-01-01 00:17:10,25.965332,25.889929,25.649052,2406.6965,0.88705957,1.0259037,2713.592,23.209385,23.20625,4.3462133,1.28125,99548.35,56.3,99550.71,39.399998
10min_square_0,1970-01-01 00:17:12,25.720093,25.88922,25.746994,2421.1392,0.88640225,1.0259055,2711.7068,23.206406,23.207499,4.3116174,1.28125,99557.016,56.44,99554.43,39.37
10min_square_0,1970-01-01 00:17:14,25.329712,25.90027,25.709753,2435.751,0.8857379,1.0261425,2708.602,23.201984,23.2125,4.2772965,1.28125,99549.336,56.52,99548.33,39.35
10min_square_0,1970-01-01 00:17:16,26.145508,25.861082,24.954319,2449.6833,0.88510245,1.0264307,2710.5815,23.217916,23.195,4.2432494,1.28125,99541.5,56.399998,99538.75,39.309998
10min_square_0,1970-01-01 00:17:18,25.61499,25.820084,24.952816,2463.53,0.8844711,1.0263017,2713.0515,23.220972,23.207499,4.2094727,1.28125,99544.875,56.32,99547.29,39.27
10min_square_0,1970-01-01 00:17:20,26.095459,25.79919,25.343641,2474.7869,0.88395894,1.0260955,2713.5713,23.214067,23.195,4.1759653,1.28125,99550.055,56.449997,99550.914,39.21
10min_square_0,1970-01-01 00:17:22,26.986328,25.841063,26.890442,2491.2583,0.8832124,1.0256113,2706.7087,23.178984,23.17,4.1427245,1.28125,99558.71,56.51,99555.016,39.21
10min_square_0,1970-01-01 00:17:24,26.51587,25.86301,26.522127,2505.9924,0.88254344,1.0261052,2702.4663,23.178486,23.17875,4.1097484,1.28125,99559.914,56.399998,99556.18,39.2
10min_square_0,1970-01-01 00:17:26,26.831177,25.894217,26.831959,2521.6135,0.88183475,1.0260273,2696.9832,23.171013,23.1675,4.0770345,1.28125,99561.15,56.39,99557.37,39.21
10min_square_0,1970-01-01 00:17:28,26.71106,25.92181,26.618412,2536.4666,0.88116086,1.0263376,2692.0845,23.170166,23.164999,4.044581,1.28125,99559.21,56.48,99554.68,39.219997
10min_square_0,1970-01-01 00:17:30,29.268555,25.949326,27.109783,2549.9607,0.8805488,1.0261285,2686.8389,23.160313,23.11125,4.012386,1.28125,99561.08,56.489998,99560.35,39.239998
10min_square_0,1970-01-01 00:17:32,28.883179,25.978067,27.176504,2561.9563,0.88000464,1.0262196,2682.2937,23.156181,23.11625,3.980447,1.28125,99566.945,56.43,99562.93,39.25
10min_square_0,1970-01-01 00:17:34,26.51587,26.036873,26.813313,2581.6062,0.8791138,1.02684,2674.0254,23.152594,23.15625,3.9487627,1.28125,99564.914,56.43,99559.58,39.28
10min_square_0,1970-01-01 00:17:36,27.076416,26.065079,26.813393,2596.5686,0.87843496,1.026915,2668.9602,23.150843,23.14375,3.9173305,1.28125,99565.22,56.51,99559.086,39.29
10min_square_0,1970-01-01 00:17:38,26.786133,26.088366,26.887283,2609.991,0.8778261,1.0269065,2664.7935,23.148825,23.14875,3.8861485,1.28125,99558.586,56.5,99556.89,39.29
10min_square_0,1970-01-01 00:17:40,26.390747,26.107758,26.492285,2624.8262,0.87715334,1.0272994,2660.858,23.151514,23.15375,3.8629248,1.28125,99556.945,56.43,99551.64,39.26
10min_square_0,1970-01-01 00:17:42,25.905273,26.100748,25.834019,2637.836,0.8765625,1.0277098,2659.8772,23.161695,23.16375,3.824527,1.28125,99551.15,56.48,99546.734,39.219997
10min_square_0,1970-01-01 00:17:44,25.8302,26.085203,25.780828,2654.376,0.8758115,1.0276788,2659.1943,23.164017,23.16375,3.7940836,1.28125,99550.46,56.5,99548.234,39.18
10min_square_0,1970-01-01 00:17:46,26.01538,26.060478,25.615429,2668.5996,0.8751656,1.0277635,2659.7114,23.167006,23.1575,3.7638826,1.28125,99554.22,56.469997,99553.89,39.149998
10min_square_0,1970-01-01 00:17:48,26.04541,26.074356,26.297247,2683.3489,0.87449807,1.027588,2656.265,23.150637,23.154999,3.7413898,1.28125,99556,56.469997,99551.9,39.12
10min_square_0,1970-01-01 00:17:50,25.264648,26.073948,25.795822,2697.8875,0.8738392,1.0280668,2654.464,23.154531,23.1675,3.7041998,1.28125,99548.945,56.48,99549.086,39.059998
10min_square_0,1970-01-01 00:17:52,26.020386,26.068079,26.232004,2712.3872,0.87318206,1.0277042,2652.9104,23.149887,23.15,3.674714,1.28125,99550.79,56.489998,99553.21,39.01
10min_square_0,1970-01-01 00:17:54,24.35376,26.07586,25.641766,2725.5562,0.8725864,1.0284582,2650.6492,23.150045,23.18,3.6673794,1.28125,99547.195,56.48,99549.89,38.969997
10min_square_0,1970-01-01 00:17:56,26.170532,26.068653,26.125046,2737.1594,0.8720606,1.0279864,2649.414,23.146526,23.14375,3.6275187,1.28125,99565.234,56.48,99561.32,38.96
10min_square_0,1970-01-01 00:17:58,24.14856,26.044931,24.733063,2754.2441,0.8712862,1.0291239,2649.8784,23.161835,23.18125,3.587658,1.28125,99561.664,56.5,99558.984,38.98
10min_square_0,1970-01-01 00:18:00,26.415771,26.000637,25.700962,2768.2188,0.8706518,1.0281526,2651.9897,23.15538,23.13125,3.5591002,1.28125,99561.68,56.48,99559.33,39.01
10min_square_0,1970-01-01 00:18:02,26.425781,26.010904,26.579233,2783.6152,0.86995566,1.0279498,2648.8235,23.133753,23.12875,3.5307696,1.28125,99563.35,56.48,99558.375,39.02
10min_square_0,1970-01-01 00:18:04,25.965332,26.011559,26.093634,2798.1409,0.8692986,1.028523,2646.8499,23.134985,23.135,3.5026643,1.28125,99564.51,56.48,99559.18,39.03
10min_square_0,1970-01-01 00:18:06,28.783081,26.027748,26.82415,2811.5264,0.86869365,1.028159,2642.795,23.121536,23.078749,3.4747832,1.28125,99566.336,56.48,99563.46,39.04
10min_square_0,1970-01-01 00:18:08,26.04541,26.045322,26.241705,2827.7,0.8679626,1.0288541,2639.347,23.122843,23.12625,3.4471238,1.28125,99562.305,56.48,99559.305,39.03
10min_square_0,1970-01-01 00:18:10,26.08545,26.06533,26.378853,2842.5403,0.867292,1.0289612,2635.279,23.116241,23.12125,3.4196846,1.28125,99566.61,56.48,99560.875,39.02
10min_square_0,1970-01-01 00:18:12,27.196533,26.055367,26.445408,2856.986,0.8666378,1.0287465,2634.0718,23.119236,23.09875,3.3924634,1.28125,99563.086,56.46,99560.78,39.01
10min_square_0,1970-01-01 00:18:14,27.026367,26.106644,27.110237,2872.2634,0.865949,1.0288273,2626.8535,23.097408,23.095,3.3654592,1.28125,99562.72,56.48,99557.79,38.98
10min_square_0,1970-01-01 00:18:16,25.960327,26.13616,26.541212,2885.7793,0.865339,1.0294611,2622.2585,23.09976,23.115,3.33867,1.28125,99557.62,56.489998,99554.73,38.95
10min_square_0,1970-01-01 00:18:18,26.140503,26.132784,26.115137,2890.1199,0.86514246,1.0297359,2621.965,23.106167,23.109999,3.332006,1.28125,99556.07,56.48,99553.79,38.94
10min_square_0,1970-01-01 00:18:20,26.615967,26.14356,26.370392,2915.8328,0.86397964,1.0295918,2617.2686,23.101852,23.095,3.2857296,1.28125,99558.47,56.48,99556.51,38.899998
10min_square_0,1970-01-01 00:18:22,26.5809325,26.1695315,26.549202,2929.3504,0.863369645,1.02961185,2612.8417,23.0960225,23.093125,3.25978273333333,1.28125,99562.375,56.469997,99559.234,38.87
10min_square_0,1970-01-01 00:18:24,26.545898,26.195503,26.728012,2942.868,0.86275965,1.0296319,2608.4148,23.090193,23.09125,3.23383586666667,1.28125,99554.16,56.489998,99551.1,38.85
10min_square_0,1970-01-01 00:18:26,25.775146,26.171635,25.526188,2960.0625,0.8619818,1.0304135,2608.5884,23.108122,23.10125,3.207889,1.28125,99550.43,56.469997,99549.22,38.8
10min_square_0,1970-01-01 00:18:28,25.680054,26.143793,25.677273,2974.283,0.86133826,1.0302284,2609.4302,23.107883,23.105,3.182354,1.28125,99553.445,56.46,99552.32,38.78
10min_square_0,1970-01-01 00:18:30,31.35559,26.151594,27.44194,2989.1528,0.8606676,1.0291166,2605.4937,23.080738,22.98625,3.157022,1.28125,99558.8,56.46,99559.48,38.76
10min_square_0,1970-01-01 00:18:32,27.11145,26.191158,27.187967,3004.205,0.8599897,1.0298108,2600.359,23.072243,23.07,3.131892,1.28125,99559.01,56.46,99556.43,38.77
10min_square_0,1970-01-01 00:18:34,25.875244,26.21441,26.441452,3017.6711,0.8593828,1.030554,2596.4678,23.077412,23.09125,3.106962,1.28125,99556.125,56.48,99555.11,38.78
10min_square_0,1970-01-01 00:18:36,26.801147,26.214024,26.267595,3032.3352,0.85872096,1.0305661,2594.3235,23.082348,23.07375,3.0822303,1.28125,99558.734,56.46,99556.15,38.79
10min_square_0,1970-01-01 00:18:38,26.335693,26.216122,26.378883,3046.9941,0.8580595,1.0305543,2592.21,23.079283,23.0775,3.0576956,1.28125,99561.08,56.469997,99557.89,38.78
10min_square_0,1970-01-01 00:18:40,26.49585,26.233412,26.459349,3062.6184,0.8573556,1.030802,2588.3481,23.07113,23.07,3.0333564,1.28125,99564.055,56.469997,99557.61,38.78
10min_square_0,1970-01-01 00:18:42,25.955322,26.216185,25.44188,3077.0168,0.8567052,1.0315316,2588.1873,23.084778,23.08,3.0092106,1.28125,99561.8,56.48,99559.73,38.78
10min_square_0,1970-01-01 00:18:44,26.535889,26.199162,26.13917,3091.43,0.8560543,1.0309356,2587.7837,23.077644,23.06625,2.9852571,1.28125,99561.586,56.469997,99556.625,38.76
10min_square_0,1970-01-01 00:18:46,26.746094,26.19128,26.060516,3105.9604,0.8553992,1.0311643,2586.538,23.074713,23.06,2.9614944,1.28125,99560.58,56.46,99558.96,38.739998
10min_square_0,1970-01-01 00:18:48,26.796143,26.234291,27.257143,3121.2012,0.8547141,1.0307662,2580.2288,23.048027,23.051249,2.9379208,1.28125,99557.68,56.469997,99556.12,38.71
10min_square_0,1970-01-01 00:18:50,25.785156,26.256603,26.356993,3136.147,0.85404146,1.0317136,2576.2095,23.053116,23.06625,2.9145348,1.28125,99553.125,56.48,99550.71,38.68
10min_square_0,1970-01-01 00:18:52,25.950317,26.245958,25.938335,3150.6663,0.85338646,1.0318898,2575.2432,23.061605,23.0625,2.891335,1.28125,99555.55,56.48,99552.5,38.64
10min_square_0,1970-01-01 00:18:54,25.489868,26.252144,26.122396,3163.9365,0.8527887,1.0319026,2572.9243,23.055788,23.06875,2.8683197,1.28125,99556.26,56.449997,99553.68,38.61
10min_square_0,1970-01-01 00:18:56,35.23938,26.237387,27.48956,3178.6633,0.8521249,1.0306859,2570.458,23.042912,22.88125,2.8454878,1.28125,99562.51,56.46,99559.41,38.579998
10min_square_0,1970-01-01 00:18:58,25.880249,26.237715,25.879393,3193.7961,0.8514436,1.0322524,2570.1997,23.054998,23.05625,2.8228376,1.28125,99555.3,56.469997,99551.14,38.55
10min_square_0,1970-01-01 00:19:00,25.619995,26.203543,25.154352,3207.9604,0.8508044,1.0327058,2571.6638,23.066286,23.06,2.8003676,1.28125,99553.66,56.46,99550.94,38.52
10min_square_0,1970-01-01 00:19:02,25.274658,26.195019,26.02399,3222.4624,0.8501516,1.0321059,2570.593,23.054043,23.0625,2.7780766,1.28125,99551.76,56.449997,99551.97,38.489998
10min_square_0,1970-01-01 00:19:04,26.595947,26.197945,26.516657,3237.1716,0.8494904,1.0320053,2568.0486,23.041584,23.035,2.755963,1.28125,99558.53,56.46,99557.914,38.46
10min_square_0,1970-01-01 00:19:06,27.576904,26.225548,27.082016,3252.23,0.84881395,1.0318921,2563.117,23.027239,23.01375,2.7340257,1.28125,99560.234,56.469997,99556.11,38.46
10min_square_0,1970-01-01 00:19:08,26.150513,26.22791,26.20381,3266.8784,0.8481551,1.0326174,2561.1755,23.036842,23.04125,2.7122626,1.28125,99557.805,56.44,99557.805,38.469997
10min_square_0,1970-01-01 00:19:10,25.715088,26.226477,25.99999,3280.0293,0.8475637,1.0328742,2559.6138,23.037031,23.0425,2.6906729,1.28125,99558.79,56.44,99554.64,38.469997
10min_square_0,1970-01-01 00:19:12,26.175537,26.229822,26.49504,3294.7383,0.8469024,1.0325918,2557.2017,23.028696,23.03125,2.6692548,1.28125,99560.914,56.469997,99555.836,38.48
10min_square_0,1970-01-01 00:19:14,27.7771,26.250122,26.829613,3309.7231,0.8462293,1.0326614,2552.8865,23.017054,22.99625,2.6480074,1.28125,99562.69,56.469997,99560.805,38.48
10min_square_0,1970-01-01 00:19:16,25.40979,26.26923,26.11213,3325.332,0.84552807,1.0334367,2549.378,23.020708,23.03875,2.632183,1.28125,99559.35,56.469997,99559.555,38.469997
10min_square_0,1970-01-01 00:19:18,25.675049,26.25442,25.834984,3339.7988,0.84487695,1.0335,2548.7976,23.027565,23.03125,2.6060188,1.28125,99562.55,56.449997,99558.98,38.46
10min_square_0,1970-01-01 00:19:20,25.42981,26.232573,25.476934,3354.1426,0.84423167,1.0337658,2549.0151,23.032183,23.035,2.5852747,1.28125,99560.39,56.449997,99558.79,38.45
10min_square_0,1970-01-01 00:19:22,26.435791,26.228851,26.376945,3368.77,0.8435744,1.0332096,2547.1965,23.017994,23.012499,2.5646958,1.28125,99560.836,56.46,99559.46,38.43
10min_square_0,1970-01-01 00:19:24,26.080444,26.220821,26.071115,3383.293,0.8429219,1.0336716,2546.073,23.016527,23.015,2.5442808,1.28125,99553.03,56.46,99549.4,38.39
10min_square_0,1970-01-01 00:19:26,25.82019,26.216852,25.845268,3397.8813,0.8422665,1.0340278,2544.5283,23.015106,23.01875,2.524028,1.28125,99552.14,56.44,99552.64,38.37
10min_square_0,1970-01-01 00:19:28,26.205566,26.207792,25.85868,3412.4106,0.841614,1.0340751,2543.3594,23.013613,23.0075,2.5039368,1.28125,99554.44,56.449997,99552.93,38.35
10min_square_0,1970-01-01 00:19:30,26.781128,26.231018,26.88812,3425.935,0.84100765,1.03354,2539.17,22.995047,22.99125,2.4840055,1.28125,99561.41,56.46,99559.12,38.32
10min_square_0,1970-01-01 00:19:32,26.816162,26.268532,27.102674,3441.1255,0.8403274,1.0337099,2533.494,22.9847,22.98625,2.4642327,1.28125,99553.5,56.46,99552.16,38.309998
10min_square_0,1970-01-01 00:19:34,24.994385,26.237047,24.944649,3456.0398,0.8396568,1.0351288,2534.8547,23.016817,23.0225,2.444617,1.28125,99550.26,56.44,99549.91,38.28
10min_square_0,1970-01-01 00:19:36,24.508911,26.188797,25.030296,3469.991,0.8390289,1.0348434,2537.711,23.020802,23.03125,2.4251578,1.28125,99550.64,56.44,99552.516,38.239998
10min_square_0,1970-01-01 00:19:38,25.424805,26.145403,25.300837,3484.0234,0.8383983,1.0346988,2539.827,23.016006,23.01125,2.4058535,1.28125,99560.734,56.46,99558.54,38.219997
10min_square_0,1970-01-01 00:19:40,25.700073,26.126719,25.453863,3495.45,0.8378856,1.034842,2540.0322,23.008127,23.002499,2.3914762,1.28125,99558.66,56.449997,99558.16,38.219997
10min_square_0,1970-01-01 00:19:42,24.719116,26.078583,24.963211,3512.2524,0.8371307,1.0352277,2542.6094,23.013992,23.0175,2.3677046,1.28125,99557.87,56.44,99555.73,38.23
10min_square_0,1970-01-01 00:19:44,26.410767,26.059898,25.787188,3526.601,0.83648753,1.0347679,2542.1448,22.99983,22.98375,2.3488576,1.28125,99558.586,56.44,99554.82,38.23
10min_square_0,1970-01-01 00:19:46,25.815186,26.050444,25.954308,3541.0037,0.8358422,1.0348605,2541.2192,22.992691,22.99,2.3301604,1.28125,99558.12,56.44,99555.51,38.219997
10min_square_0,1970-01-01 00:19:48,24.799194,26.081375,26.753094,3554.5132,0.83523846,1.0347363,2536.5754,22.97158,23.00375,2.311612,1.28125,99559.36,56.449997,99558.445,38.219997
10min_square_0,1970-01-01 00:19:50,26.335693,26.105883,26.63612,3569.4722,0.8345693,1.0351319,2531.8708,22.966005,22.971249,2.2932112,1.28125,99563.98,56.43,99557.71,38.219997
10min_square_0,1970-01-01 00:19:52,25.85022,26.096231,25.611448,3584.634,0.8338893,1.0358754,2530.8357,22.979687,22.97875,2.2749572,1.28125,99558.945,56.43,99558.555,38.21
10min_square_0,1970-01-01 00:19:54,24.704102,26.089758,25.541477,3599.0942,0.83324116,1.0359558,2529.7166,22.979942,22.9975,2.2568486,1.28125,99562.82,56.449997,99557.484,38.19
10min_square_0,1970-01-01 00:19:56,26.575928,26.08375,26.265411,3613.6304,0.83258986,1.0354731,2527.9585,22.969292,22.96,2.238884,1.28125,99557.86,56.46,99559.12,38.17
10min_square_0,1970-01-01 00:19:58,26.856201,26.101181,26.436266,3628.4612,0.8319267,1.0356604,2524.2073,22.959871,22.94875,2.2210624,1.28125,99560.21,56.46,99556.11,38.149998
10min_square_0,1970-01-01 00:20:00,25.950317,26.101511,26.01618,3643.0215,0.83127457,1.0361438,2522.3716,22.961391,22.9625,2.2033827,1.28125,99556.48,56.449997,99553.46,38.129997
10min_square_0,1970-01-01 00:20:02,25.880249,26.094473,25.87361,3657.498,0.8306259,1.0363367,2521.0952,22.96125,22.955,2.1858437,1.28125,99556.875,56.43,99556.016,38.1
10min_square_0,1970-01-01 00:20:04,26.285645,26.092247,26.260157,3672.048,0.8299741,1.0361166,2519.253,22.954697,22.95125,2.1684444,1.28125,99560.18,56.43,99559.16,38.079998
10min_square_0,1970-01-01 00:20:06,26.08545,26.110762,26.40144,3685.4192,0.82937646,1.036348,2515.6958,22.945158,22.949999,2.1511836,1.28125,99558.836,56.449997,99555.73,38.07
10min_square_0,1970-01-01 00:20:08,24.143555,26.093445,24.908182,3699.7083,0.8287362,1.0375541,2515.7922,22.96236,22.9825,2.1340601,1.28125,99550.97,56.43,99550.6,38.04
10min_square_0,1970-01-01 00:20:10,24.974365,26.025854,24.619844,3713.3438,0.8281227,1.0374243,2520.2864,22.973976,22.965,2.121307,1.28125,99552.48,56.43,99550.85,38.01
10min_square_0,1970-01-01 00:20:12,25.589966,26.002228,25.60883,3728.284,0.82745326,1.0368752,2520.4133,22.956863,22.9525,2.1002207,1.28125,99556.836,56.449997,99556.195,37.98
10min_square_0,1970-01-01 00:20:14,26.370728,26.004314,26.075184,3741.4033,0.8268666,1.0368599,2518.2742,22.943228,22.932499,2.083503,1.28125,99559.484,56.449997,99558.61,37.98
10min_square_0,1970-01-01 00:20:16,26.365723,26.038507,26.676027,3757.8728,0.82613134,1.0367858,2512.7383,22.926893,22.93,2.0669181,1.28125,99558.93,56.43,99556.93,37.989998
10min_square_0,1970-01-01 00:20:18,25.259644,26.029432,25.600904,3772.2627,0.8254873,1.0375941,2511.8662,22.940664,22.949999,2.0545661,1.28125,99557.94,56.43,99551.984,38.01
10min_square_0,1970-01-01 00:20:20,24.674072,25.999168,25.190756,3786.3562,0.8248557,1.0377778,2512.973,22.948772,22.96,2.0341434,1.28125,99557.016,56.44,99553.914,38.02
10min_square_0,1970-01-01 00:20:22,26.295654,25.996801,26.137789,3800.887,0.8242061,1.0372937,2510.9102,22.931427,22.922499,2.0179517,1.28125,99560.47,56.42,99554.89,38.02
10min_square_0,1970-01-01 00:20:24,27.066406,26.024017,26.608688,3814.3704,0.8236047,1.0373006,2506.3108,22.917141,22.90625,2.0018888,1.28125,99560.16,56.42,99559.93,38.02
10min_square_0,1970-01-01 00:20:26,25.059448,26.003115,24.873604,3828.5571,0.82296973,1.0386947,2506.7737,22.937363,22.94125,1.9859536,1.28125,99561.83,56.449997,99558.445,38.01
10min_square_0,1970-01-01 00:20:28,26.400757,25.95563,25.616837,3842.439,0.8223469,1.0377998,2509.1917,22.935486,22.9125,1.9701453,1.28125,99560.05,56.44,99558.64,38
10min_square_0,1970-01-01 00:20:30,26.931274,25.979156,26.766855,3858.012,0.8216523,1.0374527,2504.7039,22.908918,22.89875,1.9544629,1.28125,99559.85,56.44,99556.29,37.98
