mission_name,timestamp,BatteryStatus0_current_a,BatteryStatus0_current_average_a,BatteryStatus0_current_filtered_a,BatteryStatus0_discharged_mah,BatteryStatus0_remaining,BatteryStatus0_scale,BatteryStatus0_time_remaining_s,BatteryStatus0_voltage_filtered_v,BatteryStatus0_voltage_v,BatteryStatus1_current_average_a,SensorBaro0_pressure,SensorBaro0_temperature,SensorBaro1_pressure,SensorBaro1_temperature
10min_square_1,1970-01-01 00:20:15,29.473755,26.494106,28.975103,1231.1664,0.56898576,1.1111627,1700.5123,21.269722,21.2575,9.066266,99534.03,56.489998,99536.9,42.57
10min_square_1,1970-01-01 00:20:20,25.599976,26.66259,27.265034,1271.2593,0.56697965,1.1132244,1684.3209,21.280022,21.32375,8.886922,99533.98,56.68,99536.44,42.45
10min_square_1,1970-01-01 00:20:25,28.692993,26.7668,28.302889,1310.083,0.5650276,1.1125085,1671.6141,21.263102,21.25375,8.711124,99528.984,56.399998,99530.89,42.32
10min_square_1,1970-01-01 00:20:30,28.462769,26.90943,28.282442,1348.055,0.5631289,1.1130631,1657.2135,21.2527,21.24625,8.538804,99537,56.6,99536.055,42.18
10min_square_1,1970-01-01 00:20:35,29.24353,27.12396,29.02552,1389.5615,0.5610707,1.1133648,1638.0302,21.224417,21.217499,8.369893,99527.695,56.57,99528.97,42.059998
10min_square_1,1970-01-01 00:20:40,30.1344,27.29335,28.930109,1429.9543,0.5590605,1.1139542,1621.948,21.21559,21.19125,8.204324,99532.664,56.39,99533.96,41.969997
10min_square_1,1970-01-01 00:20:45,28.137451,27.39294,27.460238,1469.508,0.5570775,1.1153401,1610.5663,21.232244,21.2225,8.074229,99531.53,56.64,99532.945,41.95
10min_square_1,1970-01-01 00:20:50,28.482788,27.432766,28.193401,1506.8118,0.5552027,1.1151323,1602.7803,21.21436,21.20625,7.8829465,99536.94,56.44,99535.11,41.91
10min_square_1,1970-01-01 00:20:55,27.586914,27.481316,27.994745,1546.5881,0.55320567,1.1158175,1594.3032,21.206774,21.215,7.7270103,99536.32,56.48,99537.14,41.84
10min_square_1,1970-01-01 00:21:00,28.037354,27.619675,28.365799,1587.0018,0.5511995,1.1164998,1580.5284,21.182169,21.19125,7.5741587,99529.53,56.64,99530.8,41.739998
10min_square_1,1970-01-01 00:21:05,28.152466,27.716532,28.535967,1626.9923,0.54920447,1.116672,1569.3026,21.173662,21.18125,7.424331,99536.78,56.37,99536.36,41.629997
10min_square_1,1970-01-01 00:21:10,28.357666,27.823671,28.221828,1665.7397,0.5472797,1.1173577,1557.7704,21.169569,21.17125,7.2774673,99523.71,56.539997,99529.43,41.53
10min_square_1,1970-01-01 00:21:15,30.589844,27.989584,29.983883,1707.8467,0.54520345,1.1166947,1542.4347,21.129782,21.11375,7.2629414,99533.055,56.559998,99533.26,41.469997
10min_square_1,1970-01-01 00:21:20,28.993286,28.092644,29.094976,1748.4205,0.5431904,1.1176014,1531.2881,21.138575,21.13625,6.9923964,99530.66,56.35,99532.94,41.43
10min_square_1,1970-01-01 00:21:25,27.136475,28.209534,28.691252,1787.7406,0.5412482,1.1188391,1519.703,21.126335,21.16,6.8540764,99532.445,56.61,99534.22,41.399998
10min_square_1,1970-01-01 00:21:30,25.454834,27.963207,25.233685,1822.7008,0.5394427,1.1204606,1528.1335,21.198246,21.196249,6.718493,99531.07,56.44,99532.64,41.329998
10min_square_1,1970-01-01 00:21:35,27.506836,27.84956,27.354872,1861.6783,0.5374803,1.1193767,1528.5513,21.15587,21.1475,6.5855904,99529.414,56.41,99529.91,41.239998
10min_square_1,1970-01-01 00:21:40,28.427734,27.908443,28.732988,1901.4467,0.5355178,1.1193397,1519.6631,21.115252,21.119999,6.455318,99531.21,56.62,99530,41.149998
10min_square_1,1970-01-01 00:21:45,30.369629,27.984829,29.328465,1940.0238,0.5336168,1.1192347,1509.9346,21.099453,21.07375,6.327622,99526.04,56.37,99527.76,41.079998
10min_square_1,1970-01-01 00:21:50,28.718018,28.073298,28.46118,1981.162,0.5315925,1.1205455,1499.6527,21.099758,21.0975,6.2024517,99526.484,56.5,99530.65,41.02
10min_square_1,1970-01-01 00:21:55,27.822144,28.093073,27.394627,2020.6493,0.5296385,1.121598,1493.1859,21.111155,21.105,6.0797577,99524.695,56.559998,99527.33,41.01
10min_square_1,1970-01-01 00:22:00,27.907227,28.089085,28.131044,2059.8215,0.52770054,1.1214619,1487.9241,21.09172,21.095,5.9594903,99532.28,56.309998,99533.914,40.98
10min_square_1,1970-01-01 00:22:05,26.555908,27.955097,25.87582,2095.5002,0.5259069,1.1230335,1490.1035,21.128681,21.11875,5.841603,99529.695,56.57,99531.9,40.93
10min_square_1,1970-01-01 00:22:10,29.48877,27.973093,28.737942,2135.6533,0.5239344,1.121542,1483.2511,21.071949,21.05125,5.7260475,99529.64,56.46,99531.445,40.84
10min_square_1,1970-01-01 00:22:15,35.47461,27.982477,29.48279,2175.0269,0.5219991,1.1212018,1476.6471,21.056261,20.936249,5.6127777,99526.72,56.35,99530.9,40.76
10min_square_1,1970-01-01 00:22:20,28.067383,28.027092,27.675467,2213.0073,0.5201408,1.1233919,1469.8291,21.067703,21.06375,5.501749,99520.44,56.59,99524.12,40.69
10min_square_1,1970-01-01 00:22:25,27.55188,28.093355,27.93625,2253.8965,0.51814926,1.1238159,1460.808,21.051617,21.06375,5.392916,99525.21,56.379997,99526.766,40.649998
10min_square_1,1970-01-01 00:22:30,26.26062,27.903263,26.17159,2290.3083,0.51632357,1.1244305,1465.6935,21.092592,21.08625,5.2862363,99520.32,56.39,99524.35,40.629997
10min_square_1,1970-01-01 00:22:35,25.189575,27.890005,28.7447,2310.3303,0.5153444,1.1226959,1463.7202,21.0492,21.10125,5.223244,99527.46,56.53,99531.85,40.62
10min_square_1,1970-01-01 00:22:40,28.728027,27.842236,28.206678,2365.8171,0.5126321,1.1238297,1458.1401,21.043234,21.025,5.079166,99529.375,56.32,99528.875,40.55
10min_square_1,1970-01-01 00:22:45,28.542847,27.921505,28.540527,2406.6528,0.51066285,1.1244794,1448.4427,21.020575,21.0175,4.9786925,99526.1,56.48,99531.89,40.46
10min_square_1,1970-01-01 00:22:50,27.877197,28.028053,28.10762,2447.2058,0.50871444,1.1256928,1437.5103,21.009977,21.02,4.880206,99527.68,56.52,99529.8,40.399998
10min_square_1,1970-01-01 00:22:55,27.471802,27.947927,27.489992,2485.155,0.50685376,1.1258243,1436.392,21.025955,21.025,4.7836685,99522.766,56.28,99524.79,40.27
10min_square_1,1970-01-01 00:23:00,27.616943,27.967104,28.308146,2522.8923,0.50503224,1.1258228,1430.2357,21.00144,21.012499,4.6890407,99521.46,56.55,99518.61,40.219997
10min_square_1,1970-01-01 00:23:05,27.061401,27.876034,26.913115,2561.382,0.50315464,1.1268854,1429.6213,21.022688,21.02,4.596284,99523.36,56.42,99526.47,40.2
10min_square_1,1970-01-01 00:23:10,27.677002,27.87148,27.191742,2600.2761,0.5012809,1.1272066,1424.4668,21.008108,21.00125,4.5053635,99529.36,56.309998,99530.83,40.149998
10min_square_1,1970-01-01 00:23:15,26.846191,27.83213,26.998272,2627.7073,0.49995226,1.1275836,1422.7805,21.006615,21.01125,4.4162407,99527.51,56.559998,99529.11,40.07
10min_square_1,1970-01-01 00:23:20,28.427734,27.86099,28.393639,2677.157,0.4975844,1.1270776,1414.4178,20.974548,20.97,4.328881,99530.05,56.36,99529.01,39.98
10min_square_1,1970-01-01 00:23:25,28.262573,27.893139,27.890224,2716.5461,0.49570245,1.1279107,1407.4642,20.97353,20.96875,4.2432494,99526.94,56.379997,99529.234,39.91
10min_square_1,1970-01-01 00:23:30,27.251587,27.909157,27.753601,2755.7148,0.49383137,1.1284266,1401.45,20.967657,20.97625,4.159312,99518.03,56.539997,99524.26,39.79
10min_square_1,1970-01-01 00:23:35,28.602905,27.969421,28.820698,2794.0376,0.49201512,1.1281198,1393.1586,20.941574,20.9425,4.0770345,99521.125,56.329998,99524.32,39.73
10min_square_1,1970-01-01 00:23:40,28.182495,27.891964,27.66757,2832.727,0.49015304,1.1288451,1391.7742,20.962156,20.945,3.9963846,99525.445,56.43,99529.516,39.719997
10min_square_1,1970-01-01 00:23:45,27.391724,27.956625,27.158367,2872.632,0.48827145,1.1302967,1383.3092,20.949446,20.953749,3.9173305,99527.71,56.52,99532.055,39.69
10min_square_1,1970-01-01 00:23:50,28.672974,27.841484,28.324156,2909.997,0.48647365,1.1288048,1383.7772,20.943235,20.92625,3.8398402,99525.96,56.289997,99533.26,39.64
10min_square_1,1970-01-01 00:23:55,35.73987,27.926092,30.778156,2948.1829,0.48468772,1.1273662,1373.8348,20.897425,20.7875,3.7638826,99525.55,56.449997,99527.41,39.579998
10min_square_1,1970-01-01 00:24:00,29.9292,28.130249,29.99703,2991.6506,0.48267478,1.1294825,1358.785,20.879974,20.88,3.6894274,99527.62,56.46,99530.98,39.54
10min_square_1,1970-01-01 00:24:05,26.94629,28.253853,28.277134,3029.5273,0.4809109,1.1314206,1348.1935,20.894264,20.9275,3.616445,99519.71,56.27,99522.945,39.489998
10min_square_1,1970-01-01 00:24:10,27.456787,28.128124,27.46316,3067.9365,0.47907525,1.1313349,1348.9902,20.920332,20.914999,3.5449066,99527.945,56.52,99529.68,39.399998
10min_square_1,1970-01-01 00:24:15,27.601929,28.02651,26.010504,3102.622,0.47743145,1.132815,1349.2124,20.9355,20.91,3.4817326,99517.766,56.36,99521.08,39.42
10min_square_1,1970-01-01 00:24:20,32.92212,28.2228,31.728718,3134.9922,0.47595865,1.128962,1335.2113,20.838064,20.789999,3.4060469,99511.16,56.48,99515.21,39.43
10min_square_1,1970-01-01 00:24:25,28.763062,28.253942,28.309246,3187.6072,0.47350895,1.1323365,1327.2683,20.875713,20.86875,3.33867,99519.28,56.539997,99523.47,39.399998
10min_square_1,1970-01-01 00:24:30,28.567871,28.212294,28.197063,3227.2356,0.4716548,1.1324044,1324.0369,20.877773,20.86625,3.2726264,99523.586,56.329998,99529.39,39.379997
10min_square_1,1970-01-01 00:24:35,27.651978,28.286993,28.391586,3267.7122,0.46979222,1.1331763,1315.4176,20.857141,20.8725,3.207889,99523.94,56.35,99529.47,39.32
10min_square_1,1970-01-01 00:24:40,28.082397,28.205238,27.626532,3306.0266,0.46799958,1.133578,1314.1489,20.872404,20.8625,3.1444318,99526.96,56.52,99530.54,39.27
10min_square_1,1970-01-01 00:24:45,26.600952,28.150743,27.479042,3342.9985,0.46628428,1.1340597,1311.9998,20.867609,20.885,3.0822303,99519.516,56.32,99520.03,39.21
10min_square_1,1970-01-01 00:24:50,28.19751,28.131577,28.37112,3382.842,0.46444884,1.1336762,1307.5759,20.848183,20.8475,3.0212593,99524.33,56.379997,99528.28,39.149998
10min_square_1,1970-01-01 00:24:55,26.060425,28.090973,26.285433,3421.5068,0.46266726,1.135704,1304.6375,20.87201,20.883749,2.9614944,99521.86,56.51,99524.195,39.149998
10min_square_1,1970-01-01 00:25:00,27.827148,27.966404,27.814905,3457.3577,0.4610061,1.13438,1305.5681,20.851408,20.8475,2.9029117,99528.625,56.289997,99532.94,39.16
10min_square_1,1970-01-01 00:25:05,28.858154,27.910856,28.67851,3496.3936,0.4592154,1.1339042,1302.9839,20.834599,20.821249,2.8454878,99528.234,56.44,99529.44,39.12
10min_square_1,1970-01-01 00:25:10,30.674927,27.969213,29.935493,3534.6716,0.45748627,1.1336966,1295.2069,20.800861,20.779999,2.7891998,99527.65,56.469997,99532.04,39.079998
10min_square_1,1970-01-01 00:25:15,29.939209,28.11383,29.648794,3577.412,0.455569,1.1346667,1283.2257,20.79091,20.78125,2.7340257,99527.445,56.309998,99530.46,39.02
10min_square_1,1970-01-01 00:25:20,28.973267,28.214958,28.946966,3616.5684,0.4538094,1.1356503,1273.7845,20.79319,20.7925,2.6799424,99518.41,56.469997,99523.734,38.96
10min_square_1,1970-01-01 00:25:25,28.763062,28.29754,28.919012,3657.9712,0.45195022,1.1361157,1264.8901,20.785152,20.7875,2.6269293,99524.984,56.46,99526.14,38.899998
10min_square_1,1970-01-01 00:25:30,26.640991,28.280384,26.749104,3697.224,0.4501726,1.137908,1260.8667,20.816149,20.8225,2.5749648,99521.4,56.41,99524.516,38.91
10min_square_1,1970-01-01 00:25:35,28.783081,28.161764,28.52949,3734.9883,0.44845447,1.1364095,1261.1436,20.79124,20.77875,2.524028,99526.16,56.469997,99528.46,38.91
10min_square_1,1970-01-01 00:25:40,27.75708,28.042332,26.883463,3770.989,0.44681907,1.1377081,1261.9773,20.815912,20.797499,2.4740994,99526.555,56.46,99529.4,38.86
10min_square_1,1970-01-01 00:25:45,29.794067,28.153008,29.659359,3812.5984,0.44498366,1.1366845,1251.6816,20.752108,20.7475,2.4251578,99530.125,56.46,99531.555,38.82
10min_square_1,1970-01-01 00:25:50,29.718994,28.279217,29.768959,3853.763,0.44316685,1.1370267,1241.0261,20.742308,20.73875,2.3771846,99530.805,56.46,99532.43,38.77
10min_square_1,1970-01-01 00:25:55,28.417725,28.371565,28.633812,3893.0022,0.441434,1.1385487,1232.271,20.747437,20.755,2.3301604,99526.625,56.449997,99528.836,38.719997
10min_square_1,1970-01-01 00:26:00,25.685059,28.315374,27.193441,3932.5286,0.43966427,1.1395366,1229.9985,20.77192,20.797499,2.284066,99526.36,56.46,99531.3,38.69
10min_square_1,1970-01-01 00:26:05,27.386719,28.225546,27.569906,3970.799,0.43795747,1.1392387,1228.9678,20.76627,20.766249,2.238884,99521.164,56.46,99520.58,38.66
10min_square_1,1970-01-01 00:26:10,28.753052,28.242058,29.40295,4010.4622,0.4362142,1.1383978,1223.2437,20.727228,20.731249,2.1945958,99531.33,56.46,99533.33,38.62
10min_square_1,1970-01-01 00:26:15,27.611938,28.271406,28.208984,4048.736,0.43453434,1.1399244,1217.3687,20.734108,20.744999,2.1511836,99528.47,56.449997,99531.14,38.559998
10min_square_1,1970-01-01 00:26:20,28.958252,28.337833,29.074646,4090.0154,0.4327327,1.1396376,1209.3701,20.71357,20.713749,2.10863,99528.484,56.449997,99530.65,38.5
10min_square_1,1970-01-01 00:26:25,29.193481,28.398628,29.342407,4130.4785,0.4309681,1.1397239,1201.8456,20.703903,20.7025,2.0669181,99526.18,56.449997,99530.766,38.46
10min_square_1,1970-01-01 00:26:30,27.947266,28.398382,27.916254,4170.1187,0.42923433,1.1411816,1197.1257,20.719116,20.71875,2.0260315,99516.47,56.449997,99522.1,38.39
10min_square_1,1970-01-01 00:26:35,29.864136,28.426311,29.863531,4208.631,0.4275609,1.1397432,1191.129,20.687902,20.6775,1.9859536,99525.79,56.44,99531.234,38.3
10min_square_1,1970-01-01 00:26:40,28.84314,28.501522,28.783194,4242.2593,0.42611375,1.1413528,1184.0562,20.689875,20.69125,1.9544629,99525.57,56.44,99527.164,38.32
10min_square_1,1970-01-01 00:26:45,28.743042,28.57141,28.551592,4287.991,0.42414263,1.1419646,1175.7101,20.685278,20.685,1.9081606,99521,56.46,99521.93,38.35
10min_square_1,1970-01-01 00:26:50,28.387695,28.582241,28.75931,4329.631,0.42234418,1.142031,1170.311,20.677794,20.68375,1.8704141,99527.1,56.44,99527.945,38.36
10min_square_1,1970-01-01 00:26:55,27.646973,28.512102,27.64696,4369.307,0.42062187,1.143062,1168.4607,20.691732,20.69375,1.8334147,99527.73,56.449997,99532.41,38.379997
10min_square_1,1970-01-01 00:27:00,27.466797,28.400982,27.483065,4407.4824,0.4189645,1.1432418,1168.416,20.693266,20.69125,1.8007413,99529.086,56.44,99532.9,38.37
10min_square_1,1970-01-01 00:27:05,28.292603,28.36949,28.467873,4446.6885,0.41728345,1.1429477,1164.9496,20.669258,20.67,1.7615968,99522.91,56.42,99527.9,38.37
10min_square_1,1970-01-01 00:27:10,27.937256,28.411968,27.388655,4485.3496,0.41564205,1.1445853,1158.6648,20.670841,20.67,1.7267497,99519.414,56.449997,99521.93,38.379997
10min_square_1,1970-01-01 00:27:15,28.287598,28.389908,28.586527,4525.484,0.41392824,1.1435741,1154.7538,20.653908,20.6575,1.692592,99528.87,56.44,99533.086,38.35
10min_square_1,1970-01-01 00:27:20,26.630981,28.353533,27.014574,4564.584,0.41226274,1.1451123,1151.7142,20.672173,20.68125,1.6591101,99523.01,56.44,99526.78,38.41
10min_square_1,1970-01-01 00:27:25,27.241577,28.27481,28.548391,4601.421,0.41069338,1.1439588,1150.4688,20.647818,20.66375,1.6262906,99528.91,56.43,99533.914,38.45
10min_square_1,1970-01-01 00:27:30,27.031372,28.201391,27.03788,4640.6323,0.409028,1.145504,1148.798,20.664127,20.664999,1.5941201,99532.04,56.449997,99532.41,38.45
10min_square_1,1970-01-01 00:27:35,29.24353,28.172518,29.33677,4679.595,0.40738642,1.1440053,1145.1782,20.623293,20.61875,1.5625861,99528.58,56.43,99534.266,38.41
10min_square_1,1970-01-01 00:27:40,30.049316,28.27247,29.364155,4720.4326,0.40568644,1.1446954,1136.3115,20.609509,20.596249,1.5316758,99530.15,56.449997,99531.76,38.37
10min_square_1,1970-01-01 00:27:45,29.66394,28.417896,29.838104,4760.459,0.4040292,1.1448947,1125.9213,20.591549,20.59125,1.5013771,99523.05,56.44,99528.484,38.329998
10min_square_1,1970-01-01 00:27:50,29.03833,28.483377,29.069061,4801.8867,0.4023033,1.145785,1118.5886,20.597925,20.5975,1.4716778,99525.46,56.44,99529.35,38.27
10min_square_1,1970-01-01 00:27:55,28.047363,28.482151,27.168139,4841.664,0.40064147,1.1477333,1114.0931,20.618507,20.60875,1.4425658,99524.96,56.42,99526.914,38.28
10min_square_1,1970-01-01 00:28:00,32.24646,28.451378,30.007008,4877.908,0.39912522,1.1449865,1110.7477,20.584759,20.529999,1.4140297,99531.75,56.44,99529.65,38.27
10min_square_1,1970-01-01 00:28:05,27.3667,28.443724,27.290464,4917.4204,0.39748448,1.1482954,1106.8575,20.604345,20.60875,1.4112073,99525.75,56.43,99530.69,38.25
10min_square_1,1970-01-01 00:28:10,29.093384,28.434982,29.343266,4959.411,0.39574382,1.146754,1102.215,20.571554,20.571249,1.35864,99526.69,56.43,99530.664,38.21
10min_square_1,1970-01-01 00:28:15,28.107422,28.409113,28.066923,4998.739,0.3941131,1.1480895,1098.7467,20.584892,20.58125,1.3317642,99527.14,56.44,99527.33,38.17
10min_square_1,1970-01-01 00:28:20,28.377686,28.404213,28.499565,5036.762,0.392546,1.1481099,1094.5453,20.571533,20.571249,1.3054199,99519.23,56.44,99523.79,38.14
10min_square_1,1970-01-01 00:28:25,29.22351,28.415236,28.996805,5077.404,0.39087752,1.1480136,1089.4065,20.558414,20.55,1.2795967,99524.53,56.44,99528.01,38.09
10min_square_1,1970-01-01 00:28:30,27.201538,28.270964,27.187023,5114.896,0.3893199,1.149628,1090.7468,20.582615,20.58125,1.2542845,99557.125,56.44,99562.086,38.11
10min_square_1,1970-01-01 00:28:35,27.256592,28.28607,27.965721,5154.574,0.3877053,1.1499425,1085.6401,20.5534,20.57375,1.229473,99600.73,56.42,99602.44,38.129997
10min_square_1,1970-01-01 00:28:40,1.0460205,26.661911,1.2017946,5166.7446,0.3869256,1.1683024,1151.5823,21.020138,21.061249,1.205152,99608.47,56.41,99613.01,38.129997
10min_square_1,1970-01-01 00:28:45,1.0710449,25.609005,1.0577726,5167.589,0.3866787,1.1651804,1195.8666,21.080875,21.092499,1.195559,99609.22,56.42,99613.76,38.129997
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:00,20.935425,23.884247,16.239212,1331.0408,0.47964776,1.1166096,1590.9008,21.5438,21.387499,7.7115874,99132.87,56.61,99132.12,46.27
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:05,56.174805,24.465082,38.079605,1373.856,0.47810632,1.1081506,1543.7638,21.05676,20.66125,7.559041,99094.33,56.68,99093.305,46.28
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:10,29.098389,24.950506,27.756618,1414.5518,0.4765457,1.1205549,1512.1897,21.120708,21.085,7.4095125,99041.484,56.739998,99040.086,46.28
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:15,32.877075,25.319683,31.477459,1454.1866,0.47497836,1.1197758,1484.8481,21.02436,20.971249,7.2774673,99034.36,56.579998,99033.01,46.25
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:20,27.55188,25.828575,28.86301,1495.4926,0.47331634,1.1249479,1451.1704,21.001787,21.029999,7.1335073,99039.98,56.809998,99037.586,46.28
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:25,28.032349,25.955507,26.950678,1534.9272,0.47165427,1.126597,1438.9644,21.027147,20.99625,6.9923964,99040.73,56.539997,99038.71,46.28
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:30,23.873291,26.028828,24.846094,1572.1776,0.4700648,1.1298505,1430.5402,21.02741,21.05125,6.8540764,99016.97,56.78,99021.54,46.219997
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:35,29.578857,26.014727,28.904629,1607.6932,0.46852297,1.1269904,1425.995,20.960909,20.9275,6.718493,99041.3,56.55,99039.57,46.079998
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:40,25.845215,26.184017,25.813839,1646.491,0.46684787,1.1312356,1412.1326,20.97172,20.975,6.5855904,99039.305,56.73,99037.91,45.96
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:45,27.391724,26.26541,27.683424,1684.2809,0.46519038,1.1304928,1402.6023,20.92992,20.92625,6.4682283,99044.61,56.649998,99044.11,45.879997
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:50,26.72107,26.411072,26.840591,1723.0995,0.4634887,1.1324399,1389.8506,20.917791,20.92375,6.340277,99044.41,56.649998,99038.85,45.86
10min_square_unstable_end_pilot_takeover,1970-01-01 00:16:55,25.81018,26.484236,26.7328,1755.8667,0.46203494,1.13314,1381.7664,20.907602,20.9275,6.2272863,99039.05,56.69,99035.375,45.87
10min_square_unstable_end_pilot_takeover,1970-01-01 00:17:00,27.036377,26.537256,26.780663,1798.1165,0.46014422,1.1336601,1373.2411,20.896206,20.887499,6.091917,99051.51,56.57,99046.86,45.91
10min_square_unstable_end_pilot_takeover,1970-01-01 00:17:05,31.770996,26.453794,27.131332,1834.1016,0.45850533,1.1330819,1372.1682,20.896759,20.795,5.9714093,99037.83,56.8,99037.21,45.94
10min_square_unstable_end_pilot_takeover,1970-01-01 00:17:10,26.545898,26.534008,26.711866,1871.3903,0.45683482,1.134881,1363.5815,20.874926,20.8725,5.864992,99036.89,56.53,99032.83,45.85
10min_square_unstable_end_pilot_takeover,1970-01-01 00:17:15,27.30664,26.660187,28.512333,1908.821,0.45516267,1.1344829,1352.0962,20.828518,20.84375,5.760472,99051.35,56.76,99053.4,45.809998
